sleep_hours,sleep_quality,workload_hours,assignment_pressure,physical_activity,screen_time,social_interaction,caffeine_intake,eye_ratio,mouth_ratio,stress_level,angry,fear,sad,neutral,happy,surprise
3.3802793092989827,4,10.2297719125167,4,52.978384588733675,5.347531295038787,3.1931830360236346,4,0.18,0.5713836705721775,2,0.12958269805011693,0.032009548244813876,0.36535212080151397,0.18414554031947597,0.13224228897622778,0.15666780360785126
6.24558948409583,2,11.969256583717314,2,105.24143507314243,9.226155970283768,4.47717550378053,1,0.18,0.5686456893121778,2,0.01411241837856135,0.1332817862345915,0.32295911901979535,0.1857691330189763,0.2725869331158166,0.07129061023225892
5.9901090651113025,1,6.539836841976049,3,23.19767966942575,8.63976946464134,2.681906428887182,2,0.20287865567099023,0.47413194338292863,2,0.13838721560195005,0.010714780388594374,0.16845852015979665,0.22368585183058662,0.21792336585635538,0.24083026616271697
4.768794568640416,4,10.334304993380393,4,13.4435363824946,9.760874143174757,2.475332311473313,5,0.18,0.501470641392087,2,0.04472364273890407,0.2641952339925674,0.25269138963564775,0.12623425718650907,0.16014229326964421,0.15201318317672757
8.650135250651694,3,6.667395758984221,2,58.585197393179016,5.956857560271377,1.6574613662744142,2,0.19354843202871247,0.2651433166551311,0,0.1541968063007573,0.15266161666769457,0.20592890567126249,0.19419105014749283,0.23688477760036544,0.056136843612427406
3.8693692325473386,4,5.925614810304008,4,9.702399159925829,5.066199016675449,1.2107996913871295,5,0.22991551596112175,0.45341188430435786,1,0.18266051829346855,0.03078229838951308,0.45312849480164696,0.10936286216497304,0.2101644444612096,0.013901381889188848
3.2916269449695075,1,10.321708891890527,4,59.91467386938599,2.9755480953958187,3.3602240661406797,5,0.18,0.47931038831971023,1,0.06249050990806094,0.15860962828157182,0.3114885388370884,0.12309000290597456,0.16478009360888732,0.17954122645841708
5.705140095705653,2,9.060142357693717,5,2.7663340134252135,11.663401238228055,4.049407928528554,1,0.18,0.39963332042581,2,0.14350344099354403,0.14444378222841112,0.3427863474453899,0.14034528637686638,0.15366743101395725,0.07525371194183134
6.467743172731466,4,10.850231663276332,1,50.53443411498042,6.877099197511493,3.516565407338883,2,0.18,0.2196199553079551,1,0.16184119526701654,0.09461142577166635,0.33210554148502636,0.060462145526811784,0.2156894408141912,0.1352902511352878
6.685157772249692,5,5.585056904991521,4,77.46994588913041,7.594062639988057,0.9147270165821136,2,0.20572419997528185,0.32740284222193516,1,0.20940774604364823,0.0596035068312744,0.2875026622624633,0.0798166149098964,0.27806916832986855,0.0856003016228491
4.028525131917583,2,2.496138948502069,1,75.58451342588714,4.993887823311045,3.597365605343768,3,0.27560999682828413,0.5916993958264093,0,0.04694138158146935,0.10648449186515486,0.2354154763860217,0.2726758779435779,0.27783674242137485,0.060646029802401254
7.534259534954357,4,10.66681053894519,1,81.92926075524494,11.347887876030192,3.3172916150804626,3,0.18,0.43419380366839144,1,0.16615507862780335,0.0008376872125727834,0.25912121458282217,0.12132169551091589,0.30882990576191216,0.14373441830397363
4.90142621894681,4,4.430496134327759,1,102.64722962805425,9.612998220400168,4.081134826404298,2,0.25961386418105586,0.22046041549871545,0,0.001860451441634876,0.029204349276744507,0.3205434681266351,0.13761890446781666,0.2936121591443324,0.21716066754283642
5.7219086767869305,1,8.037259300136137,1,3.8658155305847375,3.0786837054886282,3.5626989587337987,1,0.18,0.3865271623145913,1,0.10322373130145063,0.17547979785903828,0.23042484501271535,0.10479444848128865,0.2537555672628344,0.1323216100826728
4.5098264629723825,3,10.413389457286263,1,48.20856045605244,8.917285503488426,2.8895103881701525,0,0.18,0.5295417814174719,2,0.10738357353421271,0.12480935497802173,0.27883889905108306,0.11879828716855809,0.14848186506958633,0.22168802019853803
4.569453298487285,4,1.3443310129633879,2,63.317832638122425,7.138597359875319,4.327700336677078,3,0.30854729893482574,0.573707985933508,0,0.09637092178391356,0.17675152664977734,0.24159861261026358,0.10005347695118012,0.24908628802234503,0.13613917398252032
5.2704959013425094,2,3.7689582608590433,3,36.23791332716246,6.568664253992461,1.388157245008651,4,0.22425596294015054,0.26725027769966886,0,0.12373798412187817,0.18469964776477774,0.1345211991972844,0.22803701977871177,0.1890005342356326,0.14000361490171526
3.0979543778529335,2,9.494716869814123,1,50.15622773410081,6.153505734207748,0.9366744863078141,2,0.18,0.21401249623399887,1,0.18602382940806778,0.1429445205327006,0.2783681826579951,0.13034355847370133,0.18922567765926038,0.07309423126827491
8.939761394339671,5,8.530287026678167,4,30.556878571651662,8.496529944463223,3.8011392994484328,2,0.18454038977741227,0.517715779986585,1,0.018588877744718815,0.1482116203394916,0.25380560578291306,0.07117104005692285,0.33558558944173317,0.1726372666342206
4.487831008434599,1,11.522183366834248,3,72.502909466933,9.611850049461761,0.4061332929989159,0,0.18,0.5463746492306252,2,0.04173723351535699,0.19577200339304252,0.24306881507320335,0.1666863152702074,0.25947046437037674,0.09326516837781297
7.500554477121835,4,6.171055542966677,2,99.62126915995049,11.456729522171793,3.171263267257687,3,0.23183048622340283,0.3755634960824955,1,0.20688287217390808,0.13201137402823776,0.15936826297051293,0.1040128512042524,0.32748163876867425,0.07024300085441454
6.363534772480926,2,7.954157291575753,3,111.1407282137384,5.881502916074284,3.253970755781756,1,0.18,0.41853350029252895,0,0.1996394291207376,0.09470136862957351,0.18853884427067902,0.0040789711428991455,0.33651814555040377,0.176523241285707
3.4419932921171412,4,4.03284905121801,3,1.6247220360773218,6.771001086421978,0.01633968881038561,0,0.26410153393607244,0.48704151016788116,1,0.12744224458659706,0.23886493400810302,0.2749583015081154,0.11352250490032685,0.23433862656664328,0.010873388430214547
6.034592654008833,4,11.968790957074026,2,85.7811514614029,5.031689239100824,1.1388020154664413,2,0.18,0.3177723111797818,2,0.08814700050968786,0.10186756571286598,0.25489408449901213,0.14703961984520875,0.2520485522219916,0.15600317721123358
8.584152933345436,2,6.090039074483606,4,76.72352077588901,5.987260821814712,4.221651255076345,3,0.2114700456992061,0.2589034662798395,0,0.040394033572023945,0.19524725837281132,0.24830465064681276,0.17639678129311698,0.26202878615362235,0.07762848996161256
4.081476223866859,4,8.565503391000297,2,62.223771998005006,6.923597603155249,1.2721024559776717,0,0.18,0.5889039206966842,1,0.11889956052247529,0.07946172307993851,0.34114949240178855,0.09646580562558264,0.1636521530277689,0.20037126534244615
8.62687349459275,3,11.64599945108919,4,11.818965609769613,2.087281227966221,2.1621690999125893,0,0.18,0.48101407427847137,2,0.041012964121602345,0.1310073582900858,0.2529920102159198,0.15957710009309362,0.27965568067133967,0.13575488660795876
7.712309835168657,4,9.95638572894774,2,75.91054789889809,1.0464992943826603,2.5783860404667984,3,0.18,0.3621942418082766,0,0.1828697381569878,0.015467950232274912,0.34056061107661423,0.07515935923474437,0.31739294829891146,0.0685493930004672
8.000166239318403,1,11.772145575484625,5,72.3302095447988,2.948267361000747,3.7629902637654746,1,0.18,0.4622258346258739,1,0.18508641964399547,0.04505706266498647,0.37105404513014856,0.00846313308258502,0.2550566429348702,0.13528269654341438
3.4361353992072527,1,6.091424560370212,4,36.325759802852474,9.29381751247683,2.3700451087383123,2,0.20708689710015293,0.5206271297164197,1,0.10175901556156887,0.19026501866797457,0.26761364416813777,0.1823767130802928,0.14940233596524471,0.10858327255678135
6.666665956923302,1,8.468351399937582,2,49.100455456902274,11.58987307499956,2.1200575170556624,3,0.18,0.21584288189602435,1,0.13915239701601806,0.10889587552599622,0.19073680570973325,0.09929066104248749,0.28411839582198883,0.1778058648837761
4.535633746059757,4,7.5908136070388315,2,44.91769899404141,5.080160261748738,4.862033473551587,4,0.18,0.4001741700066309,2,0.19711375881649354,0.27026251111093863,0.282903599829229,0.04888514020810251,0.19507067710622908,0.005764312929007229
3.911804336205619,3,9.88871811284632,4,78.5068067216868,9.992397162609606,2.7335288166549976,4,0.18,0.23531886786667813,2,0.09760573339029319,0.15829228275212043,0.27507474496981366,0.12820672585213563,0.19230909525039738,0.14851141778523977
4.795392025806363,4,9.92987390185975,3,52.043319758445605,10.333189518468911,1.8162767583790513,3,0.18,0.3356881193567135,2,0.16916657204191254,0.012756922643082496,0.4884048630228224,0.13852626022657455,0.1717289784780034,0.019416403587604585
4.1714436177389524,5,3.347326827732585,4,117.42305620669687,10.421909461227195,3.5058493079512987,3,0.2521292551555281,0.41972390859204156,1,0.09303330149844251,0.14388110975015986,0.23427001614445556,0.11547374049239181,0.4085522011397274,0.004789630974822994
3.6146603547545584,4,3.626983143012459,5,8.803351556999296,8.933524304680033,3.948585181142449,4,0.26923886982900236,0.5593284388033064,1,0.06415019417561672,0.13107021808329536,0.23189234096226752,0.1028452522535853,0.34848989703071714,0.12155209749451805
3.3385617862750876,4,10.793101334313427,3,62.2246300373803,3.015227073226768,4.877869381185864,0,0.18,0.33811874538035713,1,0.08446957480811298,0.15092819092135304,0.3306991255684056,0.06821130721795202,0.3548841571254554,0.010807644358720971
3.0280761698401575,5,8.003290688914682,4,62.84711620451594,5.096496291240994,1.3016543196286694,0,0.18,0.430593610547263,2,0.27862155102888625,0.05102304550640223,0.2609234918441035,0.05972888763015228,0.2116142777129299,0.13808874627752596
4.278121925909234,3,8.922618835396324,5,91.84556511823824,1.219933912091776,2.5863885147966266,3,0.18,0.44452712660269567,2,0.09697199637592145,0.12355065977820555,0.32509692452194977,0.1914260493859322,0.16485431918696367,0.09810005075102725
4.159181096360553,4,5.843365629286321,4,3.1213990337406727,11.125597586543929,0.3757092919480809,0,0.21892294549265662,0.27868395393395107,2,0.15780705933987757,0.18044099063475647,0.28477279651887466,0.165051794048585,0.13170640507070208,0.08022095438720443
6.716783351007046,5,9.543211683493173,4,54.42699741259808,9.697607269421049,0.3956070113871224,1,0.18,0.3765921348970225,2,0.09720064560141575,0.07062334102845914,0.32009811686590983,0.037663354920194916,0.3449255322654683,0.12948900931855195
5.863785791184043,4,2.3470504617730708,2,66.69648110232541,9.529150115853884,0.027240138623944032,2,0.28092455296112173,0.23341904814086067,1,0.004987874921516936,0.09776499863149125,0.23436188503744493,0.1268210125699076,0.3616285813218067,0.17443564751783253
6.768863864958752,2,4.148826695957709,3,74.41258059428813,7.7663380026422315,1.961321466657655,2,0.2377810618288853,0.4756030043380316,1,0.10330359167270027,0.2116247936942959,0.14733333932094064,0.21275924226110685,0.17692241674611348,0.14805661630484282
5.328294185692943,4,10.82232259382616,5,111.6907766354582,8.602487069383205,3.372386914920793,2,0.18,0.41034741129130703,2,0.09790058292190047,0.10847685233378981,0.3107065693099285,0.1832315583936127,0.2773556502596754,0.022328786781093048
6.075495761082819,3,3.7740018000119635,3,81.57730699215963,7.146023878769929,3.124711375536975,3,0.27572746384535074,0.21892981205456855,0,0.010531405680406928,0.06406497834435074,0.25651751656382116,0.21767619384165127,0.31527968728325567,0.13593021828651425
7.46979119076536,5,9.870348226684813,1,45.11533225936247,10.867632152095213,0.0856104289858095,0,0.18,0.5569730153308656,2,0.02812170422741201,0.16891171793869378,0.27903759267936257,0.024152842947884886,0.2899808279546705,0.2097953142519763
8.32794590804945,1,5.206257660235079,4,23.888209268672252,11.387771655615651,1.9295898879801139,4,0.2674657882182918,0.5995938380588692,1,0.030763979797733154,0.13394924912893036,0.19879100474040065,0.056131909584701246,0.4077110054097851,0.17265285133844957
7.522099133869469,3,2.9889907719194833,3,17.093664323050493,4.633635811917979,2.766635994918345,5,0.29549784074828067,0.3296272776739753,0,0.09983800208278339,0.017149309421464923,0.262647885504591,0.15914618051749815,0.42164990305454353,0.03956871941911898
8.431028511132745,2,11.141614780701296,4,7.6092818982827914,11.505102574212012,0.2558897953062783,5,0.18,0.36282848034281745,2,0.16201303144273654,0.033060961790947516,0.2654973556818072,0.14787214829912168,0.22872634411593495,0.16283015866945205
7.20285899567531,3,6.38750162674126,5,104.88366005454378,8.97757600352065,3.7689120621688064,4,0.18,0.368684155561507,0,0.1755711504184086,0.14271512667198338,0.291410672206024,0.009799777892902893,0.36449209837625707,0.016011174434423868
8.891045329863186,2,10.464450801428427,1,4.48178264990573,10.04860616725624,1.8009532070563146,3,0.18,0.30861716632789676,1,0.1777720099080198,0.08421527344639092,0.3156813546504707,0.03579928909875106,0.2577017638018555,0.12883030909451207
6.991688359539357,4,10.295535841541737,2,41.52654075584887,6.564310146362583,0.9295851367186814,4,0.18,0.3344904772339262,1,0.07347892080465619,0.10253545784505436,0.3984408653298541,0.0877178003306689,0.2060275523516295,0.13179940333813703
7.166310986126064,5,10.668771024078385,4,100.76039200054767,4.502437850146039,4.732008674587066,1,0.18,0.4689551701846513,1,0.1917594091367869,0.018997282497167037,0.3344241214348946,0.041069518404906455,0.23740532321764338,0.17634434530860163
5.174363394699799,3,7.954907167114834,4,25.521694120947153,6.666910506474939,4.877706578413782,0,0.18,0.23413986723145755,1,0.2286810066322849,0.11520255466083251,0.2886501743978355,0.015387212922923135,0.3039271182431428,0.048151933142981086
3.1447966721553215,3,5.356267809325808,3,97.0152347372578,2.759348826036215,1.3888202473862754,1,0.23497597136571996,0.49064320847251,1,0.17385337959427538,0.13764871545487184,0.2901511273370508,0.07718361490351153,0.12508345870294105,0.19607970400734945
3.2476969680330052,1,8.247140367324223,2,87.96856442010218,6.040664003795969,4.283049026436955,5,0.18,0.304458133358735,1,0.0066904498781164825,0.19744040828142403,0.369713672622768,0.1790031495348228,0.16956080513592833,0.0775915145469404
4.735225299263014,5,11.581307963647138,3,66.22735789262508,7.4382612795286205,3.8752393923863977,4,0.18,0.22729961489394446,2,0.17849495421251915,0.14365440797900583,0.3419886241000797,0.012757028273807312,0.14072029890261484,0.1823846865319732
4.108876755589935,2,8.740105494508228,2,100.09732263279835,8.127400982017283,0.8779010906716039,0,0.18,0.4020107200520333,2,0.14631729647310074,0.07897637449352003,0.24029597225821722,0.2123673494360968,0.2523651923704643,0.06967781496860093
4.314869809395482,4,10.831332591047511,1,11.891574043491797,10.476484851394243,4.18587285172222,4,0.18,0.5646196193220692,2,0.08051175198931873,0.038698844224489694,0.3980103212665332,0.1332233878970715,0.3295089316654468,0.02004676295714006
7.40976410977967,5,9.92533083578852,5,70.83798437987785,4.238654103267892,0.3436313993831436,1,0.18,0.4692484552391014,1,0.015578778104165194,0.11946608099535523,0.22171831079780174,0.13908577631850016,0.3374431356799497,0.16670791810422791
4.807354488373677,4,8.479764035158375,4,27.22809206925699,11.2220871685439,3.5871722543912683,4,0.18,0.48662145591159983,2,0.11925387940831937,0.042242254163019334,0.31068660602376436,0.0852435651047836,0.2983948914154427,0.1441788038846708
8.547605942530275,1,2.2270489808154306,5,38.47047671900807,4.020289257147157,2.0346795601567336,2,0.2756918126090381,0.47207964939356156,0,0.02669526910752614,0.23655337924862613,0.23026918605206936,0.15532051902544847,0.3115534216214833,0.03960822494484659
6.694520333998426,3,6.8807691420265815,4,53.681742302985086,11.60710757510133,4.461154534244225,5,0.1809741002490577,0.3206339817485878,1,0.1173831209335434,0.13895948419402843,0.1540640858827818,0.17041383215613415,0.2812425621774419,0.13793691465607028
5.378011092827435,2,10.015566225611742,3,104.1342077844149,11.678817349652773,0.6043533701550441,5,0.18,0.5416637778283582,2,0.1328423943541985,0.12131246051336445,0.2799443033347504,0.014830238849159742,0.3180001189117048,0.13307048403682223
8.026315458812261,2,10.871364647346955,5,36.21395660878196,3.343514214493745,0.9365687304533371,2,0.18,0.39758986131019236,2,0.138897157235011,0.09404822574808985,0.3650111122222728,0.024981401726520996,0.34586510373733625,0.031196999330768898
4.872888340178682,4,3.839467759712403,5,1.0836484955460302,7.47253896674666,2.993569900500538,3,0.25307489442960623,0.2944201853385856,1,0.022816642083354852,0.052700364327835536,0.2606892184550544,0.10462069597529525,0.42540652808335094,0.13376655107510904
3.510620916718712,3,9.683503641049443,4,20.174175407915502,6.224460617901231,0.27611260371514235,1,0.18,0.4119525044354104,2,0.34763135105307297,0.0585752221457258,0.3250815576485636,0.003071671464824183,0.1925108913876227,0.07312930630019068
7.91476399248124,3,11.681541226000572,2,51.66338324418169,11.715513818814813,1.4927166926331958,3,0.18,0.32350694640132727,1,0.008943445301814165,0.13168044161750517,0.36081242973403177,0.09905227447932496,0.22494009542687401,0.17457131344044985
4.606378687000983,3,7.072840656214588,4,17.974728543719813,6.037731573040576,2.154045973687822,5,0.18,0.3356167806636928,2,0.06387358779452314,0.1954573015041305,0.2419508882919504,0.24107817989545838,0.21581701195401648,0.0418230305599209
7.337298578854112,5,9.26542788051987,2,62.920380736718315,2.688631217101177,2.81285260845288,2,0.18,0.46616475017054537,1,0.05965894187776702,0.22352680790253301,0.1967059253594107,0.19320737828226442,0.23648900077213772,0.0904119458058872
4.588706561592117,1,10.837310319180077,5,27.233265211599807,10.667403377495637,0.33656486710771427,3,0.18,0.5180751900385063,2,0.003139452401315133,0.08019432262309832,0.3611896082995504,0.11094904357293908,0.2601493616046326,0.1843782114984644
4.573149520897861,1,9.177147264042418,3,27.21535841117697,6.439773316252434,4.457347750032426,1,0.18,0.3966668571704645,2,0.07930893169730176,0.08122058051978764,0.4262513622900796,0.031666028541220546,0.1817349516417802,0.19981814530983014
5.99268574437027,4,4.523853057500047,1,27.96867517189375,3.6513218463199544,1.9866107223090679,5,0.2564020617634424,0.2583929149923398,0,0.16355756307987473,0.08787949789810812,0.25868546318123864,0.1412177211177277,0.18978509603980073,0.15887465868325013
